,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_F,Gender_M,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Attrition_Flag
3189,3,3,5,0,0.363,886,21,0.4,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3190,6,5,2,1157,0.5586984422641698,2157,44,0.6215268540376533,0.5086178406036792,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3191,2,4,2,0,0.801,8291,69,1.029,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3192,5,2,2,2409,0.929,2305,33,0.941,0.436,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3193,6,2,2,1773,0.574,2038,64,0.362,0.732,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3194,2,3,3,1381,0.798,678,11,0.833,0.167,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3195,5,2,3,0,0.685,1999,44,0.571,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3196,4,1,3,372,0.8863655520082169,894,23,0.5876385155488782,0.17398045427961495,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
3197,6,2,4,482,0.814,2403,42,0.615,0.161,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
3198,5,1,2,1952,0.822,2651,81,0.841,0.902,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3199,5,2,3,1327,0.803,2523,71,0.775,0.264,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3200,4,3,0,1806,0.963,2534,78,0.95,0.551,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
3201,3,3,3,0,0.6263794432828189,2092,41,0.6626979437975717,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3202,1,2,3,821,0.848,8788,58,0.933,0.031,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3203,3,2,1,0,0.2681586814741138,1762,30,0.1594710967254761,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3204,4,3,3,872,0.8173677201866617,10256,64,0.9794099789492556,0.11546231352401254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3205,3,3,3,1434,0.923,1119,18,3.5,0.626,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3206,5,1,1,1598,0.971,1679,42,0.556,0.463,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3207,4,2,4,1410,0.644,1762,34,0.7,0.464,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3208,5,3,3,2517,0.813,1655,41,0.577,0.334,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3209,5,4,4,1737,0.685,1291,27,0.5,0.771,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3210,6,1,3,0,0.746,1910,38,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3211,1,2,4,2268,0.841,2228,37,0.85,0.139,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
3212,3,3,0,1464,0.615,7546,88,0.63,0.227,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3213,5,5,3,0,0.676,1721,56,0.514,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
3214,3,3,1,816,0.842,4777,69,0.917,0.567,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3215,4,2,0,687,0.778,4621,73,1.147,0.478,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3216,6,2,3,1289,0.939,1377,49,0.69,0.65,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3217,6,3,3,455,0.626,2090,50,0.562,0.316,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
3218,3,2,3,1388,0.795,17744,104,0.763,0.309,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3219,2,2,1,1022,0.743,8202,88,0.913,0.03,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
3220,4,2,3,0,0.69,1550,47,0.621,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
3221,4,2,3,0,0.439,6317,77,0.833,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
3222,3,1,3,713,0.772,7750,82,0.608,0.021,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
3223,3,3,3,1357,0.687,13722,124,0.746,0.039,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
3224,4,1,3,0,0.669,2845,57,0.727,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
3225,6,3,2,2517,0.595,818,16,0.455,0.791,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
3226,4,4,2,2517,1.019,1658,32,1.462,0.932,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3227,2,2,2,0,0.41206042822495825,1351,39,0.23055381168448102,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3228,2,2,3,152,0.6914607626664248,2355,41,0.3971665274211156,0.06974407710194892,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3229,5,3,3,1094,0.63,3095,64,0.524,0.255,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3230,4,2,3,1248,0.512,1548,41,0.519,0.093,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3231,4,1,4,1553,0.482,1910,51,0.7,0.776,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3232,5,2,4,0,0.924,9867,78,0.902,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
3233,3,2,2,0,0.415,1979,37,0.321,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3234,1,3,1,768,0.745,7527,88,0.66,0.347,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3235,5,3,2,782,0.931,1703,34,0.889,0.124,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3236,3,2,4,1357,0.689,1861,51,0.7,0.691,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3237,5,4,3,0,0.7324932976816131,2588,48,0.6837866466298901,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3238,3,3,4,2389,0.395,862,13,0.182,0.348,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
3239,5,1,2,1566,0.539,1422,26,0.529,0.128,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3240,6,2,2,0,0.693,1588,35,0.944,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3241,6,2,2,600,0.477,2840,63,0.537,0.061,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3242,4,2,2,0,0.482,2028,43,0.303,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3243,4,3,3,0,0.812,4413,77,0.75,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3244,3,1,2,1822,0.593,1211,25,0.923,0.666,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3245,3,3,2,1859,0.568,1013,28,0.75,0.066,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3246,3,2,4,0,0.548,1670,33,0.65,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3247,6,6,4,1977,0.431,1757,33,0.833,0.706,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3248,2,1,3,0,1.038,811,27,1.25,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3249,6,3,2,2219,0.636,1332,24,0.5,0.642,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
3250,3,3,3,493,0.417,1870,45,0.406,0.102,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3251,6,1,3,2013,0.449,2134,41,0.952,0.843,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3252,4,3,4,2036,0.827,1926,33,0.941,0.752,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3253,6,4,3,351,0.721,2532,43,0.483,0.215,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3254,1,3,3,1534,0.971,9441,82,0.907,0.066,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
3255,1,2,2,2416,0.696,8104,64,0.73,0.293,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3256,6,3,4,1713,0.773,1924,54,0.317,0.504,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3257,2,2,3,2122,0.701,14802,106,0.797,0.633,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3258,6,2,1,1050,0.754,4064,75,0.786,0.091,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3259,6,1,4,2169,0.529,1422,30,0.579,0.173,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3260,3,1,2,902,0.834,1438,35,0.591,0.126,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3261,3,2,2,0,0.4901940983959875,2063,45,0.6972411648509202,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3262,4,3,2,2517,0.663,2393,37,0.682,0.318,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3263,4,2,2,0,0.676,1304,24,0.846,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3264,1,2,3,0,0.742,7745,83,0.729,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
3265,3,1,3,1999,1.018,1766,45,0.667,0.361,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3266,3,3,4,1889,1.053,1659,39,1.167,0.132,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3267,3,3,2,1159,0.404,1828,45,0.5,0.087,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
3268,4,3,4,0,0.71,3749,77,0.604,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3269,2,2,2,2517,0.767,6984,85,0.545,0.454,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3270,5,1,2,1434,1.423,1820,42,0.826,0.258,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3271,3,2,0,1535,1.138,1612,47,0.88,0.24,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3272,1,3,2,0,0.789,510,24,0.6,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
3273,2,1,0,1578,0.761,5298,71,0.919,0.781,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3274,3,2,3,0,0.626,2439,63,0.703,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3275,5,6,1,0,0.895,2028,51,0.545,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3276,3,3,1,1644,0.686,4038,68,0.511,0.11,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3277,2,3,5,0,0.314,1739,44,0.467,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
3278,3,2,2,2260,0.448,1519,31,0.632,0.345,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3279,4,1,1,1176,0.612,2450,52,0.857,0.619,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3280,4,1,2,0,0.481,1265,38,0.462,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3281,4,3,3,0,0.814,3099,69,0.816,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3282,2,1,2,1956,0.675,1740,43,0.536,0.117,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3283,4,3,4,1904,0.634,1613,43,0.344,0.7,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3284,1,3,2,0,0.983,4883,42,0.5,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
3285,4,2,2,1399,0.739,1563,40,1.222,0.569,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3286,2,2,3,0,0.694,891,28,0.4,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3287,3,2,4,0,0.66,2512,37,0.37,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
3288,4,2,2,1871,0.859,7849,88,0.63,0.165,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
3289,2,3,6,0,0.434,3526,53,0.828,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3290,6,3,3,0,0.718,2435,63,1.032,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3291,4,3,4,424,0.877,2720,53,0.71,0.132,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
3292,4,1,3,0,0.806,3756,57,0.727,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3293,4,2,2,0,0.896,2813,43,0.536,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
3294,3,3,3,1063,0.668,1836,50,0.515,0.17,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3295,1,2,1,1989,0.67,7570,91,0.655,0.096,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3296,6,1,4,2156,0.668,1711,36,0.44,0.793,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
3297,6,2,4,1826,1.011,1715,35,1.188,0.35,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3298,6,2,2,2396,0.569,2069,54,0.742,0.631,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3299,2,1,4,0,0.8545227838804468,1026,24,1.475668077861686,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3300,5,2,4,1206,0.958,2489,38,0.9,0.113,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
3301,3,3,1,0,1.004,974,28,0.273,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
3302,5,1,4,1668,0.521,1264,31,0.632,0.179,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3303,5,2,2,0,0.527,1451,37,0.194,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3304,5,2,3,2145,1.371,2098,52,0.733,0.352,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3305,5,3,4,0,0.551,1838,42,0.556,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
3306,2,1,2,1030,0.87,8980,93,0.755,0.124,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3307,5,1,3,1087,0.528,4534,71,0.919,0.302,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
3308,1,3,1,2077,0.656,7321,73,0.659,0.397,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3309,6,1,2,1243,1.148,2874,58,0.657,0.066,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3310,5,1,1,996,0.705,7292,68,0.7,0.237,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3311,6,1,2,2307,0.912,1843,43,0.72,0.096,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3312,5,2,3,1611,0.599,2349,41,0.464,0.606,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3313,5,3,3,0,0.76,2249,61,0.564,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3314,6,2,2,1177,0.695,3124,66,0.784,0.718,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3315,3,1,4,0,0.672,2308,44,0.467,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
3316,2,2,3,2517,0.725,2487,39,0.393,0.866,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
3317,4,3,3,0,0.601,2227,41,0.464,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3318,4,3,3,0,0.89,4520,63,0.37,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3319,3,3,3,1289,0.651,7422,87,0.673,0.144,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3320,3,3,3,1134,1.479,2489,54,0.742,0.393,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3321,5,2,3,2138,0.716,4370,83,0.886,0.266,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3322,2,3,4,512,0.176,1453,26,0.13,0.035,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3323,3,2,2,633,1.514,2758,56,1.24,0.056,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
3324,6,3,4,2129,1.075,2177,59,0.788,0.718,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3325,3,6,3,0,0.426,2361,41,0.464,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
3326,4,4,3,511,0.681,797,14,0.273,0.015,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3327,3,3,3,0,0.752,1678,36,0.8,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3328,3,3,2,2239,0.445,6564,56,0.514,0.173,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
3329,3,1,3,1593,0.869,1652,41,0.367,0.51,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3330,5,2,1,399,0.726,2118,41,0.519,0.012,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3331,4,2,2,1348,0.472,1406,23,0.533,0.284,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3332,4,3,3,2517,0.646,2477,42,0.615,0.833,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
3333,1,3,4,0,0.809,2066,37,0.233,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3334,1,3,2,1844,0.8021684937539089,2579,47,0.47683606958458846,0.5967065128155034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3335,3,3,6,0,0.556,2132,33,0.571,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3336,5,2,2,2028,1.342,2171,35,1.059,0.136,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3337,3,3,2,0,0.94,2287,49,0.581,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3338,3,3,1,0,0.938,940,25,0.471,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
3339,5,3,3,0,0.612,2870,49,0.75,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
3340,5,1,3,0,0.912,3133,72,1.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3341,4,1,0,1605,0.574,1190,46,0.643,0.625,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3342,4,3,3,2388,0.777,1365,34,1.429,0.227,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
3343,5,1,4,986,0.896,1896,33,0.833,0.668,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3344,3,3,6,1867,0.947,3348,50,0.282,0.56,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3345,3,3,4,0,0.569,2123,44,0.571,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3346,2,3,2,2517,0.777,7667,84,0.527,0.103,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3347,4,2,3,1323,0.687,2499,38,0.407,0.61,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
3348,3,3,2,2021,0.906,1797,46,0.586,0.819,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3349,4,3,4,1567,0.586,2514,64,0.455,0.588,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3350,3,2,2,845,1.328,2307,45,0.8,0.371,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3351,3,3,3,1885,0.840070323163083,2451,44,0.5190173104362814,0.8669993884268518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3352,6,3,2,0,0.682,3593,71,0.578,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3353,1,3,4,0,0.399,2128,39,0.345,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3354,3,1,3,2435,0.77,7758,98,0.719,0.071,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
3355,1,1,2,1559,0.759,8888,104,0.763,0.045,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
3356,2,2,3,2065,0.638,7345,73,0.738,0.726,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
3357,2,3,6,1357,0.573,1771,35,0.346,0.282,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
3358,1,2,3,1335,0.563,1849,50,0.471,0.182,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3359,6,3,4,952,0.825,10310,63,1.1,0.096,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3360,6,1,4,2401,0.779,1932,35,0.346,0.424,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
3361,5,3,4,2224,0.545,2149,40,1.105,0.217,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3362,2,3,6,2174,0.653,2098,46,0.586,0.239,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3363,3,3,2,1092,0.919,2222,39,0.56,0.175,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3364,3,2,3,1495,0.581,1227,15,0.875,0.46,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
