train_idx,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
7542,M,Unknown,Married,$120K +,Silver,4,2,3,1406,1.261,3342,63,0.969,0.041,1
7543,F,Post-Graduate,Married,Less than $40K,Blue,3,2,3,1471,0.871,4450,62,0.771,0.505,1
7544,M,High School,Single,$80K - $120K,Gold,2,2,0,2098,0.746,6932,87,0.526,0.061,1
7545,M,High School,Single,Less than $40K,Blue,3,3,3,1289,0.651,7422,87,0.673,0.144,1
7546,F,Uneducated,Married,Less than $40K,Blue,3,1,3,0,0.923,9242,63,0.909,0.0,0
7547,F,College,Single,Unknown,Blue,5,3,4,2198,0.465,1918,31,0.292,0.506,0
7548,F,Uneducated,Unknown,Unknown,Blue,4,1,3,0,0.648,4037,83,0.729,0.0,1
7549,M,Graduate,Single,$40K - $60K,Blue,5,3,3,1033,0.623,2498,60,1.0,0.534,1
7550,M,High School,Single,$60K - $80K,Blue,2,3,2,2517,0.906,9183,51,0.7,0.259,0
7551,M,Uneducated,Single,$60K - $80K,Gold,5,2,5,2317,0.699,3927,68,0.7,0.067,1
7552,M,Unknown,Married,$120K +,Blue,6,2,2,492,0.204,6100,61,0.564,0.031,0
7553,M,Graduate,Married,$80K - $120K,Blue,6,3,2,1853,0.882,4787,60,0.714,0.107,1
7554,M,Graduate,Single,$60K - $80K,Blue,6,1,2,1416,0.761,1539,38,1.111,0.516,1
7555,F,Unknown,Married,Less than $40K,Blue,3,3,3,1787,0.748,3904,76,0.854,0.779,1
7556,M,High School,Married,$60K - $80K,Blue,4,2,4,1880,0.788,1859,33,0.571,0.098,1
7557,F,Graduate,Married,Less than $40K,Blue,6,3,3,1495,0.531,4420,65,0.711,0.633,1
7558,M,College,Married,$60K - $80K,Blue,4,2,4,1745,0.54,4491,78,0.66,0.1,1
7559,M,Graduate,Married,$80K - $120K,Blue,5,3,2,782,0.931,1703,34,0.889,0.124,1
7560,M,Post-Graduate,Single,$80K - $120K,Blue,4,4,3,0,0.483,2131,43,0.387,0.0,0
7561,F,Graduate,Single,Less than $40K,Blue,5,3,3,0,0.552,2105,57,0.839,0.0,0
7562,M,Unknown,Divorced,$80K - $120K,Blue,4,2,3,1692,0.731,3060,66,0.65,0.079,1
7563,F,Uneducated,Single,Less than $40K,Blue,4,3,6,275,0.69,2219,49,0.531,0.169,0
7564,F,Doctorate,Married,Unknown,Blue,1,3,1,970,0.645,4939,71,0.972,0.09,1
7565,M,Uneducated,Married,$120K +,Blue,4,3,4,2100,0.988,4770,89,0.712,0.088,1
7566,F,High School,Single,Unknown,Blue,2,1,2,1347,0.722,7558,85,0.491,0.581,1
7567,F,Graduate,Married,Unknown,Blue,3,3,2,1771,0.711,2554,47,0.516,0.424,0
7568,F,Unknown,Married,Less than $40K,Blue,3,3,2,0,0.198,1687,38,0.226,0.0,0
7569,M,Unknown,Single,$40K - $60K,Silver,2,2,1,1071,0.9,13062,103,0.717,0.071,1
7570,M,High School,Single,$60K - $80K,Blue,5,2,2,964,0.526,4444,87,0.642,0.281,1
7571,F,Graduate,Single,Unknown,Blue,3,2,3,0,0.238,1792,29,0.074,0.0,0
7572,F,High School,Single,$40K - $60K,Blue,6,3,2,751,0.551,4477,62,0.59,0.486,1
7573,F,Unknown,Married,Less than $40K,Blue,2,2,2,1002,0.061,1533,42,0.105,0.411,0
7574,F,Graduate,Single,Unknown,Blue,1,2,2,1830,1.036,4293,66,0.692,0.421,1
7575,F,Uneducated,Married,Less than $40K,Blue,6,1,5,1284,0.673,1573,27,0.929,0.553,1
7576,F,High School,Divorced,Unknown,Blue,4,1,1,2517,0.84,1060,32,0.333,0.119,0
7577,M,Graduate,Single,Less than $40K,Blue,5,3,3,930,0.72,4449,82,0.608,0.234,1
7578,M,Doctorate,Single,$80K - $120K,Blue,3,3,2,1046,1.001,3435,76,0.727,0.03,1
7579,F,Graduate,Single,Less than $40K,Blue,5,3,3,1249,0.605,4504,87,0.706,0.546,1
7580,F,Doctorate,Divorced,Unknown,Blue,6,3,4,2517,0.661,2167,38,0.357,0.282,0
7581,F,Uneducated,Divorced,Less than $40K,Blue,5,4,3,1057,0.807,5019,78,0.696,0.677,1
7582,F,College,Single,Less than $40K,Blue,3,4,2,0,0.536,3974,56,0.931,0.0,1
7583,F,Unknown,Married,Less than $40K,Blue,3,4,6,1837,0.853,2789,52,0.677,0.806,0
7584,F,Graduate,Married,Less than $40K,Blue,6,3,2,0,0.748,3317,71,0.821,0.0,1
7585,F,Uneducated,Single,Less than $40K,Blue,2,3,3,966,0.647,4774,74,0.805,0.598,1
7586,M,High School,Divorced,$60K - $80K,Blue,3,1,2,2517,0.652,15925,124,0.824,0.155,1
7587,F,College,Married,Less than $40K,Blue,6,2,3,2517,0.684,2176,38,0.267,0.444,0
7588,F,High School,Married,Less than $40K,Blue,5,3,4,1815,1.018,3607,60,0.935,0.58,1
7589,M,Unknown,Married,$40K - $60K,Blue,2,2,3,0,0.694,891,28,0.4,0.0,0
7590,F,Graduate,Married,Less than $40K,Blue,6,3,5,1802,0.923,2315,49,0.581,0.279,1
7591,F,Post-Graduate,Single,Unknown,Blue,3,2,3,0,0.607,4102,78,0.857,0.0,1
7592,M,Graduate,Divorced,$80K - $120K,Blue,4,1,0,2129,0.705,4024,62,0.55,0.387,1
7593,F,Graduate,Single,$40K - $60K,Blue,1,2,3,941,0.717,4833,77,0.75,0.268,1
7594,M,High School,Single,$80K - $120K,Silver,4,5,3,0,0.732,16019,105,0.694,0.0,1
7595,M,Uneducated,Single,$40K - $60K,Blue,3,1,0,1554,1.087,1154,38,1.235,0.162,1
7596,F,Graduate,Single,Less than $40K,Blue,5,3,3,1181,0.656,4452,83,0.596,0.653,1
7597,F,High School,Single,Less than $40K,Silver,4,2,2,1472,0.777,13785,117,0.648,0.104,1
7598,F,Graduate,Single,Less than $40K,Blue,3,3,1,0,0.925,3560,67,0.861,0.0,1
7599,F,Graduate,Married,$40K - $60K,Blue,6,2,2,1636,0.637,1395,43,0.955,0.408,1
7600,F,Doctorate,Single,Less than $40K,Blue,2,2,3,1254,0.762,14401,100,0.754,0.137,1
7601,F,Unknown,Married,Less than $40K,Blue,1,2,2,0,0.723,7919,88,0.6,0.0,1
7602,F,College,Single,Unknown,Blue,4,1,2,670,0.801,4176,76,0.767,0.054,1
7603,F,Graduate,Single,Less than $40K,Blue,4,2,4,1423,0.775,4535,68,0.417,0.281,1
7604,M,High School,Unknown,$60K - $80K,Blue,6,3,4,1499,0.67,4251,69,0.533,0.567,1
7605,F,Graduate,Married,Unknown,Blue,6,1,3,0,0.8,5221,87,0.891,0.0,1
7606,M,Unknown,Married,$60K - $80K,Blue,3,5,3,655,1.084,2611,51,0.545,0.16,0
7607,F,Uneducated,Married,Less than $40K,Blue,6,2,4,1465,1.025,4098,68,0.789,0.279,1
7608,F,Graduate,Married,Less than $40K,Blue,4,2,1,1799,0.651,5130,82,0.864,0.865,1
7609,F,High School,Single,$40K - $60K,Blue,3,5,2,829,0.639,4210,84,0.714,0.375,1
7610,M,High School,Married,$60K - $80K,Blue,5,4,2,1542,0.827,1801,44,0.571,0.265,1
7611,F,Doctorate,Single,$40K - $60K,Blue,5,1,4,1026,0.67,4318,81,0.588,0.284,1
7612,F,Uneducated,Single,Less than $40K,Blue,6,3,4,872,0.865,4246,80,0.739,0.33,1
7613,M,Uneducated,Single,$60K - $80K,Blue,4,3,3,1278,0.806,2423,74,0.609,0.165,1
7614,F,High School,Single,$40K - $60K,Blue,5,1,2,1128,0.613,4030,86,0.483,0.458,1
7615,M,Post-Graduate,Single,$60K - $80K,Blue,5,3,3,1996,0.591,1314,40,0.429,0.394,1
7616,M,Graduate,Married,$120K +,Silver,6,2,4,2398,0.917,4976,88,0.692,0.069,1
7617,F,Unknown,Single,Unknown,Blue,5,3,4,0,0.551,1838,42,0.556,0.0,0
7618,M,Unknown,Married,$40K - $60K,Blue,3,2,4,1240,0.843,1524,31,0.824,0.224,1
7619,M,Graduate,Married,$120K +,Silver,4,3,3,1915,0.625,3828,65,1.321,0.055,1
7620,M,High School,Single,$80K - $120K,Blue,1,2,3,1590,0.847,7946,85,0.667,0.237,1
7621,F,Unknown,Single,Less than $40K,Blue,6,1,1,2517,0.674,4525,63,0.537,0.476,1
7622,F,Unknown,Married,Unknown,Blue,3,2,3,0,0.57,724,16,0.231,0.0,0
7623,F,Uneducated,Divorced,Unknown,Blue,6,2,3,1235,0.611,4427,76,1.303,0.098,1
7624,F,High School,Single,Less than $40K,Blue,6,2,2,869,0.821,4664,77,0.878,0.604,1
7625,M,Post-Graduate,Single,$60K - $80K,Blue,6,3,0,1954,1.139,1170,24,0.846,0.15,1
7626,F,High School,Single,Less than $40K,Blue,6,2,2,866,0.985,4317,69,0.568,0.174,1
7627,F,High School,Married,Less than $40K,Blue,5,1,1,0,0.575,4755,76,0.9,0.0,1
7628,M,High School,Single,$60K - $80K,Blue,4,3,2,2517,0.877,2701,60,0.714,0.342,1
7629,M,College,Single,$80K - $120K,Blue,5,2,4,1206,0.958,2489,38,0.9,0.113,1
7630,F,Post-Graduate,Married,Less than $40K,Blue,3,3,3,665,0.75,4100,84,0.615,0.462,1
7631,F,Uneducated,Married,Unknown,Blue,2,1,1,1287,0.868,7724,79,0.58,0.085,1
7632,F,Graduate,Married,$40K - $60K,Blue,2,2,2,1663,0.712,4841,88,0.725,0.789,1
7633,M,Unknown,Single,$80K - $120K,Blue,3,3,2,2517,0.589,1470,30,1.143,0.805,1
7634,F,Post-Graduate,Divorced,$40K - $60K,Blue,6,5,2,1871,0.899,3637,69,0.725,0.72,1
7635,M,College,Divorced,$80K - $120K,Blue,4,3,3,0,0.89,4520,63,0.37,0.0,0
7636,F,Graduate,Married,$40K - $60K,Blue,6,1,2,1274,0.593,1532,26,0.3,0.438,1
7637,M,College,Married,Less than $40K,Blue,2,1,2,0,0.8,8316,92,0.704,0.0,1
7638,F,Graduate,Single,Less than $40K,Gold,5,3,4,1991,0.699,4487,71,0.543,0.127,1
7639,M,Graduate,Single,$60K - $80K,Blue,3,3,1,1644,0.686,4038,68,0.511,0.11,1
7640,M,Graduate,Single,$80K - $120K,Blue,5,2,3,1548,0.872,4030,73,0.78,0.171,1
7641,M,Unknown,Married,$40K - $60K,Blue,4,1,3,1704,0.988,4697,73,0.698,0.676,1
7642,F,High School,Married,Unknown,Blue,2,3,3,1694,0.603,4640,85,0.809,0.632,1
7643,M,Graduate,Single,Less than $40K,Blue,3,3,2,1514,0.607,2510,44,0.294,0.696,1
7644,F,Unknown,Unknown,Less than $40K,Blue,4,2,1,541,0.958,3609,77,0.604,0.067,1
7645,F,High School,Single,$40K - $60K,Blue,4,1,3,1524,0.879,3492,59,1.034,0.776,1
7646,M,Unknown,Single,$80K - $120K,Blue,1,2,3,892,0.79,4426,88,0.66,0.62,1
7647,F,Uneducated,Divorced,Less than $40K,Blue,6,2,4,1377,0.838,4014,86,0.686,0.679,1
7648,F,High School,Single,Unknown,Blue,6,1,2,1994,0.753,4478,56,0.697,0.641,1
7649,M,High School,Single,$40K - $60K,Blue,4,1,3,1655,0.806,2664,81,0.884,0.38,1
7650,F,Doctorate,Married,Less than $40K,Blue,5,3,4,2061,0.849,4399,70,0.707,0.826,1
7651,M,Graduate,Married,$60K - $80K,Blue,4,4,4,597,0.572,3331,67,0.675,0.269,1
7652,M,High School,Married,$120K +,Blue,4,1,3,1470,0.491,1281,36,0.8,0.08,1
7653,F,Graduate,Single,Unknown,Blue,3,3,3,1382,0.797,4408,80,0.778,0.154,1
7654,F,Post-Graduate,Single,Less than $40K,Blue,5,3,2,1668,0.621,2088,34,0.478,0.575,1
7655,F,Unknown,Married,Unknown,Blue,6,1,1,1707,1.254,1582,33,0.941,0.636,1
7656,M,High School,Married,$60K - $80K,Blue,3,2,3,1530,1.344,4521,70,0.628,0.747,1
7657,M,High School,Married,$120K +,Blue,2,3,2,949,1.036,5366,68,0.659,0.081,0
7658,F,Graduate,Single,Less than $40K,Blue,3,3,5,0,0.251,1976,44,0.257,0.0,0
7659,F,Uneducated,Single,Less than $40K,Blue,2,2,2,0,0.782,4930,91,0.784,0.0,1
7660,M,Uneducated,Married,$80K - $120K,Blue,3,3,5,1620,0.576,2300,60,0.463,0.126,1
7661,F,Uneducated,Single,Unknown,Blue,6,3,3,1717,1.001,4328,68,0.581,0.23,1
7662,M,Uneducated,Married,$80K - $120K,Blue,6,2,3,1059,1.049,8038,90,0.837,0.051,0
7663,M,High School,Divorced,$60K - $80K,Blue,1,3,2,1443,0.972,14533,108,0.565,0.199,1
7664,F,Graduate,Married,Less than $40K,Blue,5,3,3,1287,0.465,1825,51,0.821,0.519,1
7665,F,Graduate,Married,Unknown,Blue,6,2,2,780,0.873,5024,69,0.769,0.196,1
7666,M,Unknown,Single,$60K - $80K,Blue,4,3,3,744,0.711,2497,42,0.273,0.098,0
7667,F,Graduate,Single,$40K - $60K,Blue,3,4,4,0,0.463,1558,40,0.538,0.0,0
7668,F,Graduate,Single,Unknown,Blue,3,1,1,2517,0.693,4809,87,0.74,0.873,1
7669,F,Post-Graduate,Single,$40K - $60K,Blue,4,6,3,1611,0.955,3804,67,0.861,0.234,1
7670,M,Unknown,Divorced,Unknown,Blue,6,1,3,0,1.018,3444,52,0.926,0.0,1
7671,M,Uneducated,Married,$80K - $120K,Blue,3,3,5,0,0.7,1958,47,0.424,0.0,0
7672,F,High School,Married,Less than $40K,Blue,3,3,2,0,0.061,1628,42,0.077,0.0,0
7673,F,Uneducated,Divorced,Less than $40K,Blue,3,2,1,1209,0.594,2803,61,0.605,0.573,1
7674,F,Graduate,Unknown,Less than $40K,Blue,5,3,3,0,0.835,2477,45,0.324,0.0,0
7675,M,High School,Married,Less than $40K,Blue,3,3,5,670,0.396,1580,54,0.543,0.155,1
7676,M,Post-Graduate,Married,$120K +,Blue,3,3,2,1346,0.639,4054,68,0.7,0.126,1
7677,F,Uneducated,Single,Less than $40K,Silver,3,3,3,2517,0.84,13563,97,0.732,0.229,1
7678,M,Uneducated,Married,$60K - $80K,Silver,5,2,4,745,0.607,2058,56,0.806,0.029,1
7679,F,Graduate,Married,Less than $40K,Blue,1,4,2,186,0.756,2705,35,0.522,0.106,0
7680,M,Graduate,Single,$80K - $120K,Gold,3,1,4,1793,0.545,4256,82,0.783,0.052,1
7681,F,Post-Graduate,Married,Unknown,Blue,3,2,3,1521,0.555,1782,48,0.333,0.092,1
7682,M,Graduate,Single,$40K - $60K,Silver,2,3,1,0,0.71,2503,49,0.885,0.0,0
7683,M,Unknown,Married,$60K - $80K,Silver,5,2,3,1107,0.971,3503,66,0.65,0.043,1
7684,F,High School,Married,$40K - $60K,Blue,2,3,3,0,0.926,4445,78,0.773,0.0,1
7685,F,High School,Single,Less than $40K,Blue,5,2,1,1352,0.509,3840,72,0.565,0.533,1
7686,M,College,Married,$60K - $80K,Blue,5,3,3,0,0.701,660,17,0.308,0.0,0
7687,F,Graduate,Married,Less than $40K,Blue,2,3,2,2186,0.671,14037,120,0.875,0.639,1
7688,F,Unknown,Married,Unknown,Blue,6,3,2,1439,0.781,3523,79,0.717,0.267,1
7689,F,College,Single,Less than $40K,Blue,6,1,2,0,0.749,3880,74,0.721,0.0,1
7690,F,High School,Single,Less than $40K,Blue,3,3,3,1984,0.664,3851,87,0.642,0.37,1
7691,F,High School,Single,Unknown,Blue,1,3,2,1706,0.359,2142,57,0.676,0.324,0
7692,M,High School,Married,$60K - $80K,Blue,3,3,2,0,0.749,906,16,0.333,0.0,0
7693,F,Uneducated,Married,Less than $40K,Blue,6,2,3,993,1.06,4078,85,0.977,0.363,1
7694,M,High School,Single,$80K - $120K,Blue,2,1,3,1724,0.512,4878,78,0.444,0.081,1
7695,M,High School,Single,$60K - $80K,Blue,3,2,0,1535,1.138,1612,47,0.88,0.24,1
7696,M,Graduate,Married,$120K +,Blue,4,1,4,1926,0.51,1367,33,0.737,0.162,1
7697,F,College,Single,Less than $40K,Blue,4,3,4,0,1.033,2743,69,0.769,0.0,1
7698,M,High School,Married,$80K - $120K,Blue,2,2,1,1002,0.935,14901,92,0.673,0.034,1
7699,M,Graduate,Married,$80K - $120K,Blue,3,4,4,1489,1.029,1980,45,0.607,0.141,1
7700,F,Unknown,Single,Less than $40K,Blue,5,2,3,998,0.886,15013,116,0.841,0.102,1
7701,F,Post-Graduate,Married,Less than $40K,Blue,5,3,2,2005,0.659,1931,56,0.806,0.341,1
7702,M,Graduate,Single,$80K - $120K,Blue,3,3,4,1220,0.884,3756,73,0.78,0.055,1
7703,F,High School,Married,Less than $40K,Blue,4,3,3,0,0.794,4172,65,0.97,0.0,1
7704,M,College,Married,$120K +,Blue,2,3,2,0,0.665,4520,75,0.923,0.0,1
7705,M,Post-Graduate,Single,$60K - $80K,Gold,1,1,2,2276,0.767,7485,90,0.552,0.066,1
7706,M,High School,Married,$80K - $120K,Silver,5,2,3,1294,0.679,13845,120,0.791,0.037,1
7707,F,Graduate,Married,Less than $40K,Blue,5,2,2,0,0.504,2308,35,0.591,0.0,0
7708,M,Graduate,Divorced,$80K - $120K,Blue,3,2,1,1385,0.611,1381,40,0.481,0.163,1
7709,F,High School,Married,Unknown,Blue,2,3,3,0,0.825,4961,82,0.783,0.0,1
7710,F,Uneducated,Unknown,Less than $40K,Blue,4,3,1,0,0.91,4813,86,0.755,0.0,1
7711,F,Uneducated,Single,$40K - $60K,Blue,6,3,2,0,0.923,15124,108,0.714,0.0,1
7712,M,College,Married,$60K - $80K,Blue,4,2,3,1355,0.69,1911,55,0.571,0.061,1
7713,F,Post-Graduate,Single,$40K - $60K,Blue,6,5,0,1059,0.78,4342,62,0.771,0.34,1
7714,M,Unknown,Married,$80K - $120K,Blue,3,3,1,0,0.715,4889,89,0.854,0.0,1
7715,M,High School,Married,$60K - $80K,Blue,1,2,2,727,0.533,3415,84,0.556,0.077,1
7716,F,College,Married,Less than $40K,Blue,5,1,2,2517,0.786,4405,55,1.391,0.752,1
7717,F,Graduate,Married,$40K - $60K,Blue,6,3,1,1627,0.726,5466,85,0.771,0.674,1
7718,M,High School,Single,$80K - $120K,Blue,3,4,4,2517,0.482,1575,23,0.211,0.134,0
7719,M,Graduate,Married,$40K - $60K,Blue,5,1,2,2200,0.867,4911,86,0.72,0.525,1
7720,F,Graduate,Single,Less than $40K,Platinum,5,3,4,0,0.827,7681,71,0.69,0.0,0
7721,M,College,Married,$120K +,Blue,3,2,3,1719,0.606,2028,55,0.667,0.304,1
7722,F,Doctorate,Married,Less than $40K,Blue,3,4,4,2517,0.805,2715,45,0.731,0.71,0
7723,F,Uneducated,Single,Less than $40K,Blue,4,1,4,2058,0.835,3421,61,1.033,0.476,1
7724,M,College,Single,$40K - $60K,Blue,6,3,2,1907,0.693,4065,65,0.711,0.259,1
7725,M,Uneducated,Married,$60K - $80K,Blue,5,1,0,0,2.175,816,28,2.5,0.0,1
7726,F,Uneducated,Single,Less than $40K,Blue,4,2,2,1367,0.704,2464,92,1.0,0.418,1
7727,F,College,Single,Less than $40K,Blue,5,2,0,761,0.797,4905,91,0.75,0.449,1
7728,M,High School,Married,$60K - $80K,Blue,4,2,5,0,0.633,4071,67,0.811,0.0,1
7729,M,Doctorate,Single,$40K - $60K,Blue,5,4,3,726,0.85,3982,65,0.857,0.123,1
7730,F,High School,Single,Less than $40K,Blue,4,6,1,1271,1.087,3445,64,0.73,0.754,1
7731,F,Unknown,Single,Less than $40K,Blue,5,2,4,1275,0.691,4119,75,1.027,0.477,1
7732,M,High School,Single,$40K - $60K,Blue,5,1,1,0,0.921,4548,64,0.641,0.0,1
7733,F,College,Married,Unknown,Blue,3,2,1,1867,0.73,5104,87,0.851,0.378,1
7734,F,Graduate,Married,Unknown,Blue,3,3,3,0,0.587,4087,73,0.78,0.0,1
7735,M,Unknown,Single,$60K - $80K,Blue,6,1,2,1532,0.787,1826,37,0.609,0.297,1
7736,F,Graduate,Single,$40K - $60K,Blue,5,1,0,1945,0.886,1277,29,0.526,0.178,1
7737,F,Unknown,Single,Less than $40K,Blue,5,1,2,655,0.616,4099,66,0.571,0.223,1
7738,M,Doctorate,Unknown,$80K - $120K,Blue,3,2,2,1268,0.703,4422,64,1.783,0.37,1
7739,M,Unknown,Married,$60K - $80K,Blue,4,3,3,2324,0.423,1557,49,0.4,0.432,1
7740,F,Graduate,Married,Less than $40K,Blue,3,2,1,0,0.685,2153,35,0.346,0.0,0
7741,F,Graduate,Married,Less than $40K,Silver,6,3,3,0,0.319,5838,74,1.056,0.0,0
7742,M,Unknown,Unknown,$40K - $60K,Gold,5,1,2,1684,0.736,4141,73,0.521,0.07,1
7743,F,High School,Married,$40K - $60K,Blue,3,2,6,0,0.763,2500,44,0.517,0.0,0
7744,M,Uneducated,Married,$120K +,Blue,1,2,3,0,0.377,5603,56,0.244,0.0,0
7745,M,High School,Single,$120K +,Blue,6,2,3,1058,0.56,4109,72,0.8,0.736,1
7746,F,Unknown,Single,Unknown,Blue,1,3,0,1637,0.699,4758,81,0.5,0.23,1
7747,F,High School,Single,Unknown,Blue,3,6,3,834,0.66,4826,88,0.913,0.19,1
7748,M,Graduate,Divorced,$80K - $120K,Blue,6,2,3,770,0.755,1576,41,0.952,0.04,1
7749,M,High School,Single,$40K - $60K,Blue,6,2,1,1050,0.754,4064,75,0.786,0.091,1
7750,F,Graduate,Single,Less than $40K,Blue,1,2,1,1081,0.619,3889,80,0.86,0.461,1
7751,F,Doctorate,Single,$40K - $60K,Blue,4,3,2,0,1.224,4248,65,0.857,0.0,1
7752,F,High School,Single,Less than $40K,Blue,5,4,2,0,0.868,2341,37,0.37,0.0,0
7753,M,Unknown,Married,$120K +,Blue,6,4,2,0,1.007,3073,49,1.227,0.0,1
7754,M,College,Single,$60K - $80K,Blue,5,3,2,0,1.039,4739,55,0.486,0.0,0
7755,M,Graduate,Single,$80K - $120K,Blue,4,1,4,0,0.635,2405,55,0.667,0.0,1
7756,F,High School,Single,$40K - $60K,Blue,1,3,2,1474,0.586,2086,47,0.621,0.891,0
7757,M,Graduate,Married,$60K - $80K,Blue,3,5,3,0,0.676,709,27,0.421,0.0,0
7758,M,Uneducated,Married,$80K - $120K,Blue,6,3,3,1345,0.603,2143,46,0.586,0.063,1
7759,F,Unknown,Single,Less than $40K,Blue,5,2,3,572,0.758,2400,34,0.789,0.312,0
7760,F,College,Single,Less than $40K,Blue,4,3,2,1731,0.644,4568,83,0.93,0.618,1
7761,M,College,Married,$120K +,Blue,3,2,3,2385,0.656,4128,73,0.698,0.704,1
7762,F,Unknown,Single,$40K - $60K,Blue,5,3,1,577,0.85,5035,64,1.37,0.095,1
7763,F,High School,Married,Less than $40K,Blue,5,4,3,1384,0.77,4532,94,0.649,0.332,1
7764,F,College,Unknown,Less than $40K,Blue,2,3,2,1342,1.06,4428,80,0.778,0.645,1
7765,M,Unknown,Married,$80K - $120K,Blue,5,2,2,0,0.822,1567,44,0.467,0.0,1
7766,M,High School,Married,$40K - $60K,Blue,6,3,3,869,1.493,2171,45,0.875,0.296,1
7767,F,College,Married,Less than $40K,Blue,4,2,3,930,2.121,1439,26,1.364,0.432,1
7768,F,High School,Married,Unknown,Blue,2,5,2,0,0.733,2607,37,0.609,0.0,0
7769,M,Unknown,Single,$60K - $80K,Blue,5,1,2,818,0.987,3855,70,0.591,0.036,1
7770,M,Graduate,Married,$40K - $60K,Blue,3,3,2,915,0.958,2036,44,0.692,0.142,1
7771,M,Graduate,Single,$80K - $120K,Blue,4,2,3,0,0.631,2773,62,0.676,0.0,1
7772,F,College,Married,$40K - $60K,Blue,6,2,1,1904,0.72,4946,75,0.531,0.529,1
7773,F,Graduate,Married,Less than $40K,Silver,6,2,2,0,0.821,3246,63,0.703,0.0,1
7774,M,Graduate,Divorced,$60K - $80K,Blue,5,3,3,0,0.744,2883,93,0.755,0.0,1
7775,F,Graduate,Married,Less than $40K,Blue,4,3,2,1570,0.653,1339,30,0.364,0.23,1
7776,M,High School,Single,$60K - $80K,Blue,6,2,4,778,1.009,4957,84,1.049,0.138,1
7777,M,Uneducated,Divorced,$120K +,Silver,4,2,0,1938,0.426,1215,45,0.406,0.056,1
7778,M,Graduate,Single,$120K +,Blue,5,2,2,0,0.536,3973,66,0.784,0.0,1
7779,F,College,Married,Unknown,Blue,3,3,3,0,0.777,4697,67,0.523,0.0,1
7780,M,Graduate,Single,$40K - $60K,Blue,3,1,3,1226,0.84,2568,59,0.735,0.137,1
7781,F,Doctorate,Single,Unknown,Blue,2,3,6,0,0.725,3607,51,0.821,0.0,0
7782,F,Graduate,Single,Unknown,Blue,4,3,4,545,0.905,3523,64,0.829,0.031,1
7783,M,Graduate,Single,$80K - $120K,Blue,6,3,3,0,0.635,3549,65,0.444,0.0,1
7784,M,High School,Single,Less than $40K,Blue,4,3,5,0,0.813,17093,111,0.82,0.0,1
7785,F,Unknown,Divorced,Less than $40K,Blue,5,2,1,1871,0.955,4592,78,0.902,0.698,1
7786,M,Graduate,Single,$60K - $80K,Blue,3,2,4,1749,0.671,4071,64,0.73,0.133,1
7787,F,Doctorate,Married,$40K - $60K,Blue,4,3,2,2355,0.602,1065,27,0.588,0.789,1
7788,M,Graduate,Married,$80K - $120K,Blue,5,3,1,1976,1.768,1827,24,3.0,0.135,1
7789,F,Uneducated,Divorced,Less than $40K,Blue,2,3,3,2004,0.696,14748,118,0.761,0.42,1
7790,F,College,Single,Less than $40K,Blue,3,3,1,816,0.842,4777,69,0.917,0.567,1
7791,M,College,Married,$60K - $80K,Blue,3,3,2,1665,0.675,1191,40,0.481,0.139,1
7792,M,Uneducated,Married,$80K - $120K,Blue,6,3,4,2517,0.972,9045,67,0.595,0.369,0
7793,F,Graduate,Married,Less than $40K,Blue,4,1,0,0,0.619,1468,29,0.381,0.0,1
7794,M,Uneducated,Married,$60K - $80K,Blue,5,3,2,1343,0.869,1338,30,1.308,0.605,1
7795,F,Graduate,Single,Less than $40K,Blue,6,3,4,1491,0.869,4351,62,0.632,0.604,1
7796,M,Graduate,Divorced,$40K - $60K,Blue,2,3,5,1135,0.795,16236,94,0.808,0.31,1
7797,F,Graduate,Married,Less than $40K,Blue,5,2,2,1392,1.553,1629,36,1.25,0.67,1
7798,M,High School,Unknown,$60K - $80K,Blue,4,1,3,0,0.806,3756,57,0.727,0.0,1
7799,M,Graduate,Divorced,$80K - $120K,Blue,6,3,3,2292,0.637,1257,34,0.545,0.624,1
7800,M,Graduate,Married,$40K - $60K,Blue,6,2,4,1276,0.636,1764,38,0.9,0.231,1
7801,F,Uneducated,Divorced,Unknown,Blue,4,4,1,0,0.898,8127,74,0.805,0.0,0
7802,M,College,Single,$60K - $80K,Blue,5,1,1,2018,0.42,4694,75,0.786,0.101,1
7803,F,High School,Unknown,Less than $40K,Blue,2,3,4,0,0.561,2135,44,0.419,0.0,0
7804,F,High School,Divorced,Less than $40K,Blue,4,3,1,1785,0.696,4347,88,0.76,0.955,1
7805,F,Unknown,Single,Less than $40K,Blue,1,3,5,790,0.811,2379,46,0.769,0.509,0
7806,F,Graduate,Divorced,Unknown,Blue,2,2,3,0,0.501,2126,45,0.364,0.0,0
7807,M,Graduate,Married,$120K +,Silver,1,1,2,1702,0.705,8652,98,0.849,0.049,1
7808,F,Graduate,Married,Less than $40K,Blue,2,3,3,0,0.663,2418,48,0.778,0.0,0
7809,F,High School,Single,Less than $40K,Blue,4,3,3,1740,0.65,4208,69,0.568,0.641,1
7810,F,High School,Married,$40K - $60K,Silver,2,1,1,1805,0.893,15423,110,0.692,0.094,1
